Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
81002840,2276,100875,Paine,LomasdePaine,3,1,70,70,2,11981517,Corredores Asociados - OpenBrokers
70000000,1967,87173,LoEspejo,Pioxii7344,3,1,70,70,,11980306,Provivienda
55000000,1545,68493,Talagante,cinabrio2678,3,1,70,70,,11967511,Corredores Asociados - OpenBrokers
120000000,3372,149440,Maipú,primoderivera1032,3,1,70,70,,11967137,Corredores Asociados - OpenBrokers
98000000,2754,122042,PuenteAlto,LosToros,2,2,70,70,1,11919902,Agente365 Chile
83990000,2360,104595,PuenteAlto,EjercitoLibertador4196,2,1,60,70,1,11425895,Propital
100000000,2810,124533,Pudahuel,PasajeCeti8642estrellasurPudahuel,2,1,6388,70,1,11810219,Easyprop
75000000,2107,93400,Maipú,Almte.Latorre2401,2,1,56,70,1,11800971,
49500000,1391,61644,Lampa,Villaisabelriquelme,2,1,46,70,,11720440,Movahome Corredores Integrados
105000000,2950,130760,Maipú,VillalosHeroes,4,2,128,70,,11711012,Unne
56000000,1573,69738,Lampa,Tomasgonzalez,2,1,40,70,1,7668562,Unne
70000000,1967,87173,PuenteAlto,Quitalmahue/AccesoSur,3,2,82,70,,10699426,Aleida Lama Propiedades
79000000,2220,98381,SanBernardo,Gralurrutianu-59224/parqueelmorado,3,2,70,70,,7914003,Propiedades Centro Santiago SPA
55000000,1545,68493,SanBernardo,Villaanguita,3,1,50,70,,10968910,Movahome Corredores Integrados
65000000,1826,80946,Lampa,Casa2PisosenLarapinta,2,1,66,70,,8502681,Corretajes Prosal
77000000,2164,95890,PuenteAlto,ProfesoraIrmaSalasconProfesorAbdónCifuentes,5,3,50,70,1,8347518,Easyprop
58000000,1630,72229,Lampa,AlcaldeMarioRiquelme,2,1,42,70,1,8797169,Unne
49000000,1377,61021,PadreHurtado,Lossilos,2,1,50,70,,7225271,Unne
85771900,2410,106814,Quilicura,Quilicura,2,1,54,70,1,10919742,SyA Propiedades LTDA.
75000000,2107,93400,Maipú,CalleAntofagasta,3,1,90,70,,10630066,Unne
108549500,3050,135180,Quilicura,Casacon2localescomercialesenprimerpiso,1,1,140,70,,9237914,Corredorpro Spa
140580500,3950,175069,Santiago,Sanisidro,3,1,60,70,,11289485,Todo Propiedades
68000000,1911,84682,PuenteAlto,SanGuillermo/VientoNorte,3,1,80,70,1,6799327,Procasa Adrián Ulloa Propiedades
88975000,2500,110803,Macul,FroilánRoa,3,2,70,70,1,7168952,Houm
64062000,1800,79778,Renca,ElSauce1634,3,1,50,70,1,7964268,Ambiento Propiedades
68000000,1911,84682,Maipú,losBaqueanos,4,1,80,70,1,11600292,Unne
58000000,1630,72229,PuenteAlto,Eyzaguirre/Hermanodomingo,3,1,65,70,2,6118635,Procasa Adrián Ulloa Propiedades
82000000,2304,102117,CerroNavia,MardeChile/AvenidaSerrano,4,2,114,70,1,6423076,Procasa Adrián Ulloa Propiedades
83000000,2332,103362,PuenteAlto,Caimanes,4,2,70,70,1,6341882,Urbalia
128000000,3597,159402,Maipú,Lasrosas,3,2,115,70,3,7995873,Unne
266925000,7500,332410,Ñuñoa,AvenidaJoséPedroAlessandri,4,3,109,70,1,7780483,Houm
128000000,3597,159402,Maipú,Lasrosas,3,2,115,70,3,8646167,Mundo Propiedades Chile
75000000,2107,93400,PuenteAlto,puentealto,2,1,45,70,1,11240812,Todo Propiedades
95000000,2669,118306,Maipú,LosOcéanos,3,2,70,70,1,9969798,Houm
73000000,2051,90909,Quilicura,RioAconcagua/RioElqui,5,2,60,70,,7762073,Procasa Adrián Ulloa Propiedades
72500000,2037,90286,PuenteAlto,RamónVenegas,2,1,52,70,1,11220286,Todo Propiedades
68000000,1911,84682,EstaciónCentral,arica,2,1,50,70,1,8401935,Unne
76518500,2150,95291,LaFlorida,CercadeSanJosédelaEstrella,2,1,65,70,,11533078,Easyprop
47000000,1321,58531,PuenteAlto,PuenteAlto,3,1,44,70,,9892512,Agente Propiedades
70000000,1967,87173,CerroNavia,CerroNavia,3,1,90,70,,9290966,Agente Propiedades
66500000,1869,82814,ElBosque,Granavenida,3,1,51,70,1,10240758,Mi Llave
45911100,1290,57174,PuenteAlto,C.ValleCentral,2,2,110,70,1,11168814,Nexxos
155000000,4355,193026,LoPrado,SectorLasRejas,3,1,70,70,2,8036885,Easyprop
79000000,2220,98381,SanBernardo,santaines,3,1,50,70,,10775724,Mi Llave
54000000,1517,67248,Paine,PasajeelPeumo,4,1,65,70,1,6652770,Houm
68000000,1911,84682,PuenteAlto,sanhugoconmexico,2,1,80,70,1,11453736,Oyarce reyes
135000000,3793,168120,Colina,BarrioPortezuelo(ag)/GeneralSanMartin,3,2,68,70,,6290892,Propiedades Centro Santiago SPA
80000000,2248,99626,ElBosque,caminolasquintasconloblanco,4,1,70,70,1,8067703,Easyprop
43000000,1208,53549,PuenteAlto,Accesosuresquinasanpedro,1,2,50,70,,11037008,Unne
57000000,1602,70984,PuenteAlto,IslasBaleares/EjercitoLibertador,2,1,48,70,,10746974,Propiedades Centro Santiago SPA
85000000,2388,105853,Cerrillos,errazuriz&cerrillos,3,1,49,70,,11370319,Unne
82000000,2304,102117,Maipú,BatalladeMaipú(referenciaParqueElRosal,4,2,18,70,1,10708066,
87000000,2445,108344,PuenteAlto,BomberoBelarminoMeza,3,1,51,70,2,10748684,Maritza Andrea Pelayo Lobos
55000000,1545,68493,ElMonte,Galvarino,4,2,,70,1,9455286,Legales y Propiedades SpA
99900000,2807,124408,Maipú,Pje.Limache1458,3,2,85,70,1,10709266,
89000000,2501,110834,Pudahuel,LosNáufragos323,3,2,88,70,1,6196141,
70000000,1967,87173,Quilicura,Salvadordebahiaag-60485/montevideo,2,1,52,71,,8959049,Propiedades Centro Santiago SPA
65000000,1826,80946,Lampa,GaribaldiconUruguay,1,1,70,71,,10417862,Unne
88000000,2473,109589,Recoleta,Avpurisimaam/avdominica,2,1,45,71,,5888078,Propiedades Centro Santiago SPA
35000000,983,43587,Lampa,alcaldemanuelhuichipococonjoaquinundurraga,1,1,55,71,1,10735543,Mi Llave
96626850,2715,120332,Renca,Huelen/parquenorte,2,1,75,71,1,10254264,Propiedades Centro Santiago SPA
58000000,1630,72229,SanBernardo,StaMarthaYC60505/Mañihuales,2,1,48,71,1,9043753,Propiedades Centro Santiago SPA
47000000,1321,58531,ElBosque,PC59855Islagrande/Jorgeteillier,3,1,41,71,,8441159,Propiedades Centro Santiago SPA
55500000,1559,69116,PuenteAlto,CanalJardínAlto/Mahuidanche,2,1,52,71,,9884281,Procasa Adrián Ulloa Propiedades
76000000,2135,94645,Maipú,PasajeJosédeMoraleda,3,1,72,72,1,12223374,Gesinprop Gestión Inmobiliaria
72000000,2023,89664,PadreHurtado,PasajeUno&PasajeCuatro,3,2,51,72,1,8817113,Gesinprop Gestión Inmobiliaria
195000000,5479,242839,LaFlorida,Ntra.Sra.deFátima9508,5,2,173,72,1,7945798,Inmobiliaria Barrio Nuevo SpA
42352100,1190,52742,PuenteAlto,laLlave1772,2,1,55,72,,12015345,Mi Llave
65000000,1826,80946,Lampa,batuco,1,1,72,72,,11710620,Unne
170000000,4777,211706,Santiago,almirantebarroso519,5,4,184,72,1,9374527,Unne
50000000,1405,62267,Lampa,CalleUruguayYC60602/Ecuador,5,1,100,72,,9156536,Propiedades Centro Santiago SPA
80000000,2248,99626,Lampa,C.ValleCanelaYC61376/Herrera,4,1,90,72,,9866559,Propiedades Centro Santiago SPA
80000000,2248,99626,PuenteAlto,VentaCasa3DormitoriosPuenteAlto,3,1,72,72,1,11340417,Invierte Propiedades
70076710,1969,87269,Peñalolén,Peñalolén,4,1,94,72,,9149907,FC INMOBILIARIOS
78000000,2192,97136,Maipú,Av.LumenYC62059/Moctezuma,4,2,42,72,,10912299,Propiedades Centro Santiago SPA
63000000,1770,78456,Buin,VillaVicenteHuidogro,2,1,50,72,,11288218,Mi Llave
75000000,2107,93400,PadreHurtado,ZoilaAymerich2027,3,2,51,72,1,8247761,Unne
78298000,2200,97507,SanBernardo,laladera1121,2,1,50,72,1,9291128,Unne
55000000,1545,68493,Buin,Nuevobuin,4,1,58,72,,6560078,Unne
185068000,5200,230471,Colina,EstanciaLiray,3,2,72,72,1,10669562,Urbalia
72000000,2023,89664,SanBernardo,JuanPabloII,3,1,53,72,1,11553258,Grupo Premium Propiedades Santiago
95000000,2669,118306,Renca,Pisagua,2,1,60,72,1,9283373,Houm
80000000,2248,99626,LaFlorida,Elcristal,3,2,90,72,1,8618894,
75500000,2121,94022,SanBernardo,LagunaTorcaYC60984/RioBlanco,2,1,70,72,,9504141,Propiedades Centro Santiago SPA
59506480,1672,74105,SanBernardo,Venta,2,1,53,72,,11500933,
97000000,2725,120797,Maipú,Antoniomachado//aveldescanso,2,1,60,72,,8858628,Unne
78000000,2192,97136,Maipú,SeVendeCasacercanaalaAvda.LumenenMaipu,4,1,100,72,1,11418079,Mi Llave
70000000,1967,87173,Lampa,Nu-58632jovinonovoa/losalerces,3,2,72,72,,7564727,Propiedades Centro Santiago SPA
75000000,2107,93400,PuenteAlto,Bahiacatalinanu-57753/av.Lasserena,4,1,88,72,,7015920,Propiedades Centro Santiago SPA
57000000,1602,70984,SanBernardo,BomberoVictorSilvaYC55509/SantaMarta,4,1,82,72,1,6071006,Propiedades Centro Santiago SPA
77000000,2164,95890,PuenteAlto,Av.Elperal/losjardines,2,1,59,72,1,8397975,Propiedades Centro Santiago SPA
102285660,2874,127379,EstaciónCentral,BlancoGarcés50,3,2,72,72,,9804548,
75000000,2107,93400,Colina,PasajeGonzaloRojas,3,1,103,73,1,9232092,Patricio Gajardo propiedades
50000000,1405,62267,PuenteAlto,CerroParedones,3,1,31,73,,11988681,Cgs Corretaje Inmobiliario Spa
135000000,3793,168120,PuenteAlto,Rengifo,4,2,73,73,1,11995930,Corredores Asociados - OpenBrokers
105000000,2950,130760,Santiago,callesanignaciodeloyola60,2,2,73,73,,11967472,Corredores Asociados - OpenBrokers
98000000,2754,122042,PuenteAlto,PedroNúñezFernández,3,2,,73,2,7022401,Legales y Propiedades SpA
144139500,4050,179501,Colina,BarrioPortezuelo,3,2,73,73,2,8178031,Urbalia
79000000,2220,98381,Maipú,sanrene4122,2,1,53,73,1,11242348,Todo Propiedades
82000000,2304,102117,Peñaflor,VillaSantaMaria/Pje.PedrodeValdivia,3,1,68,73,,11552662,Procasa Adrián Ulloa Propiedades
74900000,2105,93275,Pudahuel,Pudahuel,2,1,46,73,2,9769150,Agente Propiedades
72247700,2030,89972,LaFlorida,JoseMiguelCarreraLaflorida,3,1,66,73,1,11137148,Nexxos
86000000,2416,107098,PuenteAlto,DomingoSantaCruz,2,1,63,73,1,10893861,
80077500,2250,99723,PuenteAlto,SanHugo/NemesioVicuña,3,1,62,74,,12334482,Aleida Lama Propiedades
100000000,2810,124533,Independencia,Independencia,2,1,74,74,,11490349,Easyprop
75000000,2107,93400,PuenteAlto,PasajeVendavalCuatroSur,2,1,52,74,2,11889212,Easyprop
69000000,1939,85928,PuenteAlto,Hijuelas,3,2,40,74,,8307714,Propiedades Centro Santiago SPA
78000000,2192,97136,SanBernardo,Cam.PadreHurtadoYC-60715/Av.Central,3,2,51,74,,9222592,Propiedades Centro Santiago SPA
62000000,1742,77210,PuenteAlto,CercanoacalleJuanita,3,1,48,74,,7612792,Unne
85000000,2388,105853,PuenteAlto,ElPeral/MartinPescador,3,2,79,74,1,5822312,Procasa Adrián Ulloa Propiedades
75000000,2107,93400,PuenteAlto,Excelenteoportunidadventa!!acuadrasdemetrolasmercedeslinea4,2,1,60,74,2,11118574,Nexxos
85000000,2388,105853,PuenteAlto,OmarHerreraGutiérrez/Av.Gabriela,3,1,120,74,,8793297,Procasa Adrián Ulloa Propiedades
80504580,2262,100255,PuenteAlto,Josefaportales,2,1,53,74,1,11384029,Unne
120000000,3372,149440,Pudahuel,Elpehuen,3,1,79,74,,6321900,Unne
83000000,2332,103362,Peñalolén,LosPresidentesconillimani,3,1,74,74,,10772007,
65129700,1830,81108,SanBernardo,Sta.Ines3481,3,1,52,75,1,11824596,Rodrigo Cañas de la Cerda Propiedades
85000000,2388,105853,Ñuñoa,Ñuñoa,3,1,75,75,,12279582,Propiemax Talca - Viña del Mar - Santiago
90000000,2529,112080,Santiago,Romero2692,3,1,75,75,,6519938,Inmobiliaria Barrio Nuevo SpA
138801000,3900,172853,Buin,domingocaneleo,3,3,75,75,1,11996432,Corredores Asociados - OpenBrokers
78000000,2192,97136,Quilicura,Loovallleestadiomonumental,2,1,53,75,2,8340764,Mi Llave
155000000,4355,193026,SanJoaquín,guidodarezzo3092,3,2,75,75,3,11967415,Corredores Asociados - OpenBrokers
140000000,3934,174346,Maipú,Collanco1601,2,2,75,75,1,11967116,Corredores Asociados - OpenBrokers
73000000,2051,90909,Pudahuel,Avenidalagunasur/avenidatravesia,6,1,130,75,1,8893881,Mi Llave
130000000,3653,161893,PuenteAlto,CerroLitoria06138,3,2,75,75,2,11919924,Agente365 Chile
80000000,2248,99626,Peñaflor,AvenidaCaupolicán/villaSanRafael,3,2,71,75,1,7146945,
110000000,3091,136986,Pudahuel,Cercanoaruta68,4,2,72,75,1,11710973,Unne
68012490,1911,84698,Colina,PjeGonzaloRojas/PabloNeruda,2,1,67,75,,10981454,Grupo Premium Propiedades Santiago
65000000,1826,80946,Colina,PabloNeruda/CarlosDroguett,4,1,69,75,,6033053,Procasa Inmobiliaria Echagüe
94999990,2669,118306,LaFlorida,Huemul,4,1,100,75,3,7825799,Agente Inmobiliario
117447000,3300,146260,Pudahuel,JoséManuelGuzmánconCerroSanCristóbal,4,2,72,75,2,6941494,Unne
103211000,2900,128532,LoBarnechea,caminocircunvalaciónsur,2,1,75,75,1,8931646,Corredores Independientes
94990000,2669,118294,ElBosque,PasajeArmandoGarciaCastillo,4,1,120,75,3,8342635,Agente Inmobiliario
130000000,3653,161893,Ñuñoa,VillaSalvadorCruzGana,3,1,100,75,3,11310920,Nexxos
224217000,6300,279224,LaFlorida,Ventacasalaflorida,3,4,107,75,1,10641870,Movahome Corredores Integrados
78800000,2214,98132,PuenteAlto,MiguelÁngel,2,1,69,75,2,7664812,Houm
85416000,2400,106371,Quilicura,SantaLaura,3,2,102,75,1,10060860,Houm
71400000,2006,88917,PedroAguirreCerda,Cercanoaavda.Clotarioblest,2,1,65,75,,10902438,Unne
97160700,2730,120997,Santiago,Entresanisidroymiguelleónprado,3,1,98,75,,9148801,Urbalia
100000000,2810,124533,PuenteAlto,OmarHerrera1806,4,2,125,75,1,10021391,Arsen Propiedades
95000000,2669,118306,Santiago,Entresanisidroymiguelleónprado,3,1,98,75,,8226636,Urbalia
103922800,2920,129418,Santiago,Entresanisidroymiguelleónprado,3,1,98,75,,8647166,Urbalia
95000000,2669,118306,Santiago,Entresanisidroymiguelleónprado,3,1,98,75,,8997956,Urbalia
90000000,2529,112080,Pudahuel,EscritorPedroPrado,3,1,45,75,,11253274,Unne
65000000,1826,80946,SanBernardo,AvPortales/Elsatelite,3,1,47,75,1,10858721,Propiedades Centro Santiago SPA
105000000,2950,130760,Pudahuel,Latepapudahuelsantiago,3,2,100,75,2,11225358,Todo Propiedades
70112300,1970,87313,PuenteAlto,Lasninfas,3,2,65,75,1,8712505,
71535900,2010,89086,LaFlorida,Amarilla,3,1,64,75,1,10879481,Sgq Propiedades
74000000,2079,92154,PuenteAlto,Casa2nivelesvillaraimaipupuentealto,2,1,37,75,,11534734,Movahome Corredores Integrados
160000000,4496,199253,Ñuñoa,VillaSalvadorCruzGana,3,1,100,75,2,11096462,Nexxos
125000000,3512,155666,Pudahuel,CondominioJardinesdeVespucio,2,2,72,75,,11096014,Nexxos
142360000,4000,177285,Huechuraba,Huechuraba,3,2,71,75,2,11066856,Iroga Propiedades
224217000,6300,279224,LaFlorida,Laflorida,3,4,107,75,,5503646,Nativo Propiedades
71393540,2006,88909,PuenteAlto,luismattelarrain02472,3,1,85,75,1,11453653,Oyarce reyes
103211000,2900,128532,LoBarnechea,Cómodacasaencerro18sur,2,1,75,75,,8046962,Easyprop
63000000,1770,78456,PuenteAlto,Ventacasavillalaprimaverapuentealto,2,1,55,75,,10204070,Movahome Corredores Integrados
52000000,1461,64757,PuenteAlto,VillaSanFranciscodeAsís,2,1,54,75,1,7155933,Unne
70000000,1967,87173,PuenteAlto,Accesosur/avstarosa,3,1,70,75,1,8041740,Acom Propiedades
130000000,3653,161893,Pudahuel,YC57530JardinesdeVespucio/RioTrancura,2,2,72,75,,6774404,Propiedades Centro Santiago SPA
96093000,2700,119667,Santiago,Longavi1528,3,1,55,75,1,9001541,Corredores Independientes
120000000,3372,149440,QuintaNormal,Mercedesmarinag-61537/embajadorgomez,4,2,80,75,,10120554,Propiedades Centro Santiago SPA
80433400,2260,100166,PuenteAlto,CaletaSanPedro,3,1,52,76,2,11231068,Vercetti Propiedades
130000000,3653,161893,PuenteAlto,avgabrielaorienteconlasnieves,3,3,72,76,2,12046215,Easyprop
78298000,2200,97507,Buin,Pjesalvadoralcalde,3,1,44,76,,8243069,Mi Llave
69900000,1964,87049,Colina,CarlosDroguett,2,1,48,76,2,11701579,Patricio Gajardo propiedades
319990000,8991,398493,SanMiguel,OctavaAvenida,4,1,690,76,3,8475971,Agente Inmobiliario
319990000,8991,398493,SanMiguel,OctavaAvenida,4,1,690,76,3,10927025,Agente Inmobiliario
79000000,2220,98381,SanJoaquín,CercaIsabelRiquelme,2,1,87,76,,8496414,Unne
131683000,3700,163989,Colina,BarrioPortezuelo,3,2,76,76,1,9537628,Urbalia
131683000,3700,163989,Colina,BarrioPortezuelo,3,2,76,76,1,9580599,Urbalia
68000000,1911,84682,LaFlorida,Casaenlafloridasanjosédelaestrella,3,1,76,76,2,11579609,Movahome Corredores Integrados
39000000,1096,48568,Lampa,Casa2PisosenVillaLosRobles,2,1,57,76,,6482981,Corretajes Prosal
72000000,2023,89664,SanBernardo,Aguiluchos12241,4,1,87,76,1,7217696,
78000000,2192,97136,Quilicura,RigobertoJara0268,3,1,65,76,1,10614425,
79579240,2236,99102,PuenteAlto,ClaudioArrau,2,1,,76,2,8562578,Margarita Leiva Catalan
85060100,2390,105928,SanBernardo,GeneralUrrutia,5,1,120,76,1,6959129,V & S Asesorias & Gestion Inmobiliaria
105000000,2950,130760,Peñalolén,lasparcelasvillarealaudiencia,3,1,65,77,2,11927592,Nexxos
54900000,1543,68369,Lampa,Villalosrobles,2,2,57,77,2,11807623,Grupo Premium Propiedades Santiago
75000000,2107,93400,Lampa,AlcaldeManuelHuichipoco,3,1,100,77,1,10349309,
160155000,4500,199446,Maipú,Maipú,3,3,77,77,1,7751682,Agente Propiedades
65000000,1826,80946,PuenteAlto,Vendocasapuentealto,3,1,65,77,2,10206112,Movahome Corredores Integrados
87000000,2445,108344,PadreHurtado,Pasajeesteroseco,3,2,77,77,1,11456633,Easyprop
70000000,1967,87173,PuenteAlto,CAaleteraAccesoSurYC58894/Quitalmahue,3,1,75,77,,7718786,Propiedades Centro Santiago SPA
130793250,3675,162881,EstaciónCentral,Elboldo2,2,1,72,77,1,9293770,Ferrada & vial Spa
54000000,1517,67248,Lampa,VillalosRobles,3,2,57,77,3,11366061,Grupo Premium Propiedades Santiago
190000000,5339,236613,Santiago,RafaelSotomayor381,4,2,131,77,,9991479,Jlipropiedades
75000000,2107,93400,Quilicura,Riocachapoal,2,2,70,78,,11426067,Propital
75000000,2107,93400,Colina,EscritorEduardoLatcham/EduardoBarrios,3,2,85,78,,3952452,Jorge Pablo Caro Propiedades
55164500,1550,68698,Santiago,PasajeLaParcelaN°24,3,1,78,78,1,11982403,Inmobiliaria Escocia
72000000,2023,89664,Peñalolén,Pasajerioclarovillaaquelarre,3,1,78,78,1,11927607,Nexxos
102072120,2868,127113,Maipú,Hermosacasa3dormitorios2baños,3,2,82,78,1,9872977,Unne
75000000,2107,93400,LoBarnechea,UnoSurconSenda21Sur,2,1,48,78,1,11313104,Unne
87000000,2445,108344,PuenteAlto,LuisMatteLarrainconJuandeDiosMalebran,3,1,73,78,1,9815745,Unne
65000000,1826,80946,LoEspejo,LauraVicuña,3,1,64,78,,11267610,Unne
58000000,1630,72229,PuenteAlto,Gabriela,2,1,40,78,2,9297932,Unne
163358100,4590,203435,Santiago,Santarosa,3,2,75,78,1,8580190,Urbalia
59000000,1658,73474,Peñaflor,Sevendecasaenpeñaflor,3,2,89,78,,11579669,Movahome Corredores Integrados
66000000,1854,82192,Lampa,Casapareadadosnivelespatiotraserolampa,3,2,54,78,,11579589,Movahome Corredores Integrados
90000000,2529,112080,Quilicura,tanahlot267,4,2,67,78,1,11242596,Todo Propiedades
140000000,3934,174346,PuenteAlto,JuandeDiosMalebrán,4,3,78,78,1,6113559,Houm
56944000,1600,70914,ElBosque,Venta,2,2,45,78,,11500839,
74739000,2100,93075,Quilicura,RigobertoJara256Quilicura,2,1,52,78,,11469340,Easyprop
91573070,2573,114039,SanBernardo,Colbún,3,1,66,78,1,11425588,Easyprop
86448110,2429,107656,Talagante,Extraordinariaoportunidadentalagante,3,2,73,78,1,10201126,Movahome Corredores Integrados
68000000,1911,84682,Lampa,Lindacasaavenidaespañaconcalleunolampa,3,2,54,78,,11388696,Movahome Corredores Integrados
79000000,2220,98381,Santiago,TeresaDeCalcuta,3,2,102,78,2,11379520,
99652000,2800,124100,ElBosque,AraucoYC61387/Nancagua,4,2,138,78,,9866552,Propiedades Centro Santiago SPA
80000000,2248,99626,LaGranja,Guanaqueros,3,1,,78,2,11177780,Teresa Barrientos
65000000,1826,80946,SanBernardo,PedroVidela,4,1,64,78,1,8483483,Propiedades Abarca
57000000,1602,70984,Lampa,VillaLosRobles,4,2,57,79,2,12268964,Grupo Premium Propiedades Santiago
55000000,1545,68493,PuenteAlto,nocedal,3,2,80,79,2,9858590,Unne
75000000,2107,93400,PuenteAlto,Tome(AG)/Circunvalación,3,2,49,79,,6942479,Propiedades Centro Santiago SPA
75000000,2107,93400,Pudahuel,Casa2PisosenConjuntoLaViña,3,1,76,79,,11656084,Corretajes Prosal
74900000,2105,93275,PuenteAlto,LosToros-Avda.LasNievesOriente,3,1,54,79,1,6816422,Unne
80000000,2248,99626,SanBernardo,CerroCantillana/Balmaceda,2,1,85,79,,6377042,Procasa Adrián Ulloa Propiedades
85000000,2388,105853,PuenteAlto,PuenteAlto,4,1,79,79,1,9050240,Agente Propiedades
75000000,2107,93400,PuenteAlto,Bomberobelarminomeza01862,2,1,49,79,2,10250156,Arsen Propiedades
79000000,2220,98381,SanBernardo,SanBernardo,2,1,52,79,1,9892535,Agente Propiedades
114000000,3203,141968,Maipú,Casaapasosdelmallaraucomaipú,4,1,79,79,,10215349,Movahome Corredores Integrados
74500000,2093,92777,Pudahuel,CercanaaAv.LagunaSur.,3,2,50,79,1,11450065,Propital
85416000,2400,106371,Lampa,ValleGrande,3,2,55,79,2,10751294,Grupo Premium Propiedades Santiago
66873610,1879,83280,Santiago,OscarBonilla0505,3,1,50,79,2,11422889,
70000000,1967,87173,PuenteAlto,bomberobelarminomeza01747,2,1,49,79,2,10153316,Arsen Propiedades
78000000,2192,97136,Lampa,VillaParqueLampa,3,2,51,79,2,11366099,Grupo Premium Propiedades Santiago
56500000,1588,70361,SanBernardo,SanBernardo1299,4,1,130,79,1,11323751,
75000000,2107,93400,Colina,GabrielaMistral/PabloNeruda,3,1,70,80,2,11688480,Patricio Gajardo propiedades
75000000,2107,93400,LaPintana,PoetaRamóndelValle,3,2,90,80,1,9630711,Legales y Propiedades SpA
85000000,2388,105853,Santiago,Carpay984,4,2,70,80,1,11572248,
75000000,2107,93400,PuenteAlto,PedroNúñezFernández,2,1,56,80,2,9634508,
227776000,6400,283656,LasCondes,MartíndeZamora/lareconquista,2,1,60,80,,10327869,Kinast Propiedades
93000000,2613,115816,PuenteAlto,PasajelaCañadaOriente,2,2,49,80,1,8548548,Enfoque Propiedades
100000000,2810,124533,QuintaNormal,Abtao1037,4,1,80,80,,12203022,
56000000,1573,69738,Pudahuel,Trovador9037,2,1,90,80,,12167800,
80077500,2250,99723,SanBernardo,sanbernardo,3,2,75,80,1,12115988,Todo Propiedades
75000000,2107,93400,Quilicura,VolcánTupungatito,3,1,70,80,1,8864136,Propiedades La Viña
55000001,1545,68493,PuenteAlto,EntreLuisMatteLarraínyBlanca,2,1,80,80,1,12041380,Mi Llave
162895430,4577,202859,Independencia,Noespecifica,4,2,120,80,,12001684,Corredores Asociados - OpenBrokers
67265100,1890,83767,Peñaflor,PasajeCerroFlorida364,2,1,60,80,1,11986400,Inverhome & Aseslegalproperties Spa
139500000,3920,173724,Buin,Híperlíderbuin,4,2,80,80,1,11978426,Corredores Asociados - OpenBrokers
160000000,4496,199253,Peñaflor,Salvadorsilva2694,3,2,80,80,4,11814506,Corredores Asociados - OpenBrokers
97000000,2725,120797,PuenteAlto,Cabodeseado/bahiatefusis,4,2,80,80,1,11947031,Casa y Llaves
